corpus_name;sentence_position;position;value
Altweltgeier;46;7;Schpània
Altweltgeier;46;8;ewwer
Altweltgeier;46;9;d'
Altweltgeier;46;10;Bàleàra
Altweltgeier;46;11;en
Altweltgeier;46;12;da
Altweltgeier;46;13;Bàlkàna
Altweltgeier;46;14;,
Altweltgeier;46;15;Vorderàsia
Altweltgeier;46;16;un
Altweltgeier;46;17;Nordendia
Altweltgeier;46;18;bis
Altweltgeier;46;19;noh
Altweltgeier;46;20;Südsiberia
Altweltgeier;46;21;,
Altweltgeier;46;22;Nordkinà
Altweltgeier;46;23;un
Altweltgeier;46;24;d'
Altweltgeier;46;25;Mongoläi
Altweltgeier;46;26;.
Altweltgeier;47;1;Dia
Altweltgeier;47;2;Veegel
Altweltgeier;47;3;wia
Altweltgeier;47;4;d’
Altweltgeier;47;5;àndra
Altweltgeier;47;6;mett’ra
Altweltgeier;47;7;so
Altweltgeier;47;8;na
Altweltgeier;47;9;groosa
Altweltgeier;47;10;Fleegelüsschpànnung
Altweltgeier;47;11;senn
Altweltgeier;47;12;maischtens
Altweltgeier;47;13;g’farda
Altweltgeier;47;14;durch
Altweltgeier;47;15;d’
Altweltgeier;47;16;Hochschpànnungslaitunga
Altweltgeier;47;17;.
Altweltgeier;48;1;D’r
Altweltgeier;48;2;Kàppagaijer
Altweltgeier;48;3;ghert
Altweltgeier;48;4;ender
Altweltgeier;48;5;zu
Altweltgeier;48;6;da
Altweltgeier;48;7;klainera
Altweltgeier;48;8;Àltwaltgaier
Altweltgeier;48;9;noh
Altweltgeier;48;10;sim
Altweltgeier;48;11;Maas
Altweltgeier;48;12;un
Altweltgeier;48;13;Gwecht
Altweltgeier;48;14;.
Altweltgeier;49;1;Ar
Altweltgeier;49;2;messt
Altweltgeier;49;3;zwescha
Altweltgeier;49;4;62
Altweltgeier;49;5;un
Altweltgeier;49;6;70
Altweltgeier;49;7;Zäntimäter
Altweltgeier;49;8;,
Altweltgeier;49;9;hàtt
Altweltgeier;49;10;à
Altweltgeier;49;11;Flegelsschpànnwita
Altweltgeier;49;12;vum
Altweltgeier;49;13;a
Altweltgeier;49;14;1,50
Altweltgeier;49;15;bis
Altweltgeier;49;16;1,65
Altweltgeier;49;17;m
Altweltgeier;49;18;,
Altweltgeier;49;19;ar
Altweltgeier;49;20;wegt
Altweltgeier;49;21;äbba
Altweltgeier;49;22;1,5
Altweltgeier;49;23;kg
Altweltgeier;49;24;bis
Altweltgeier;49;25;2,5
Altweltgeier;49;26;kg
Altweltgeier;49;27;.
Altweltgeier;50;1;S’
Altweltgeier;50;2;Mannla
Altweltgeier;50;3;blibt
Altweltgeier;50;4;maischtens
Altweltgeier;50;5;klainer
Altweltgeier;50;6;àss
Altweltgeier;50;7;s’
Altweltgeier;50;8;Wiwla
Altweltgeier;50;9;.
Altweltgeier;51;1;S’
Altweltgeier;51;2;Gsecht
Altweltgeier;51;3;,
Altweltgeier;51;4;d’
Altweltgeier;51;5;Kehla
Altweltgeier;51;6;un
Altweltgeier;51;7;d’r
Altweltgeier;51;8;Hàls
Altweltgeier;51;9;senn
Altweltgeier;51;10;bluthüttig
Altweltgeier;51;11;un
Altweltgeier;51;12;hann
Altweltgeier;51;13;a
Altweltgeier;51;14;Flaischfàrb
Altweltgeier;51;15;,
Altweltgeier;51;16;vu
Altweltgeier;51;17;sech
Altweltgeier;51;18;veretert
Altweltgeier;51;19;bin
Altweltgeier;51;20;ra
Altweltgeier;51;21;Uffreegung
Altweltgeier;51;22;.
Altweltgeier;52;1;Decht
Altweltgeier;52;2;,
Altweltgeier;52;3;met
Altweltgeier;52;4;klaina
Altweltgeier;52;5;wissa
Altweltgeier;52;6;Faderla
Altweltgeier;52;7;esch
Altweltgeier;52;8;d’r
Altweltgeier;52;9;Henterkopf
Altweltgeier;52;10;,
Altweltgeier;52;11;d’r
Altweltgeier;52;12;Nacka
Altweltgeier;52;13;un
Altweltgeier;52;14;s’
Altweltgeier;52;15;Hentertail
Altweltgeier;52;16;vum
Altweltgeier;52;17;Hàls
Altweltgeier;52;18;,
Altweltgeier;52;19;bedeckt
Altweltgeier;52;20;.
Altweltgeier;53;1;D’
Altweltgeier;53;2;Ohra
Altweltgeier;53;3;setza
Altweltgeier;53;4;wittescht
Altweltgeier;53;5;unta
Altweltgeier;53;6;àss
Altweltgeier;53;7;sina
Altweltgeier;53;8;groosa-n-Àuiga
Altweltgeier;53;9;.
Altweltgeier;54;1;Si
Altweltgeier;54;2;Schwàrza
Altweltgeier;54;3;Schnàwel
Altweltgeier;54;4;esch
Altweltgeier;54;5;fin
Altweltgeier;54;6;un
Altweltgeier;54;7;fäscht
Altweltgeier;54;8;gebooga
Altweltgeier;54;9;.
Altweltgeier;55;1;D’r
Altweltgeier;55;2;Rascht
Altweltgeier;55;3;vum
Altweltgeier;55;4;Kärwer
Altweltgeier;55;5;esch
Altweltgeier;55;6;bedäckt
Altweltgeier;55;7;met
Altweltgeier;55;8;Brüngràuija
Altweltgeier;55;9;Fadra
Altweltgeier;55;10;.
Altweltgeier;56;1;D’
Altweltgeier;56;2;Kàppagaijer
Altweltgeier;56;3;senn
Altweltgeier;56;4;sehr
Altweltgeier;56;5;proper
Altweltgeier;56;6;àn
Altweltgeier;56;7;sech
Altweltgeier;56;8;,
Altweltgeier;56;9;se
Altweltgeier;56;10;namma
Altweltgeier;56;11;vihl
Altweltgeier;56;12;Bäder
Altweltgeier;56;13;ob
Altweltgeier;56;14;em
Altweltgeier;56;15;Wàsser
Altweltgeier;56;16;odder
Altweltgeier;56;17;em
Altweltgeier;56;18;Sànd
Altweltgeier;56;19;.
Altweltgeier;57;1;Züadam
Altweltgeier;57;2;àss
Altweltgeier;57;3;da
Altweltgeier;57;4;Vogel
Altweltgeier;57;5;a
Altweltgeier;57;6;Ainzelganger
Altweltgeier;57;7;esch
Altweltgeier;57;8;,
Altweltgeier;57;9;düaat
Altweltgeier;57;10;ar
Altweltgeier;57;11;sech
Altweltgeier;57;12;bàhra
Altweltgeier;57;13;warend
Altweltgeier;57;14;d’r
Altweltgeier;57;15;Brüat
Altweltgeier;57;16;un
Altweltgeier;57;17;wänn
Altweltgeier;57;18;’s
Altweltgeier;57;19;àn
Altweltgeier;57;20;’s
Altweltgeier;57;21;Frassa
Altweltgeier;57;22;geht
Altweltgeier;57;23;,
Altweltgeier;57;24;verdrait
Altweltgeier;57;25;ar
Altweltgeier;57;26;àss
Altweltgeier;57;27;noch
Altweltgeier;57;28;àndra
Altweltgeier;57;29;düan
Altweltgeier;57;30;mettmàcha
Altweltgeier;57;31;.
Altweltgeier;58;1;Wàss
Altweltgeier;58;2;d’
Altweltgeier;58;3;Nàhrung
Altweltgeier;58;4;àbelàngt
Altweltgeier;58;5;,
Altweltgeier;58;6;esch
Altweltgeier;58;7;dia
Altweltgeier;58;8;vihlfaltiger
Altweltgeier;58;9;àss
Altweltgeier;58;10;bi
Altweltgeier;58;11;da
Altweltgeier;58;12;àndra
Altweltgeier;58;13;Gaijer
Altweltgeier;58;14;.
Altweltgeier;59;1;Ob
Altweltgeier;59;2;Hütt
Altweltgeier;59;3;,
Altweltgeier;59;4;Knocha
Altweltgeier;59;5;odder
Altweltgeier;59;6;Gedarm
Altweltgeier;59;7;,
Altweltgeier;59;8;esch
Altweltgeier;59;9;’s
Altweltgeier;59;10;egàl
Altweltgeier;59;11;POINT_VIRGULE
Altweltgeier;59;12;s’
Altweltgeier;59;13;esch
Altweltgeier;59;14;àlles
Altweltgeier;59;15;güat
Altweltgeier;59;16;fer
Altweltgeier;59;17;seh
Altweltgeier;59;18;.
Altweltgeier;60;1;Nur
Altweltgeier;60;2;äbbis
Altweltgeier;60;3;känna
Altweltgeier;60;4;sa
Altweltgeier;60;5;net
Altweltgeier;60;6;,
Altweltgeier;60;7;d’
Altweltgeier;60;8;Hütt
Altweltgeier;60;9;uffschlanza
Altweltgeier;60;10;,
Altweltgeier;60;11;dàss
Altweltgeier;60;12;müas
Altweltgeier;60;13;a-n-ànderer
Altweltgeier;60;14;Gaijer
Altweltgeier;60;15;màcha
Altweltgeier;60;16;,
Altweltgeier;60;17;ain
Altweltgeier;60;18;wu
Altweltgeier;60;19;si
Altweltgeier;60;20;Schnàwel
Altweltgeier;60;21;gaignet
Altweltgeier;60;22;esch
Altweltgeier;60;23;fer
Altweltgeier;60;24;dia
Altweltgeier;60;25;Sàch
Altweltgeier;60;26;.
Altweltgeier;61;1;Briadla
Altweltgeier;61;2;dia
Altweltgeier;61;3;n
Altweltgeier;61;4;sa
Altweltgeier;61;5;abwackselnd
Altweltgeier;61;6;em
Altweltgeier;61;7;a
Altweltgeier;61;8;ewermasig
Altweltgeier;61;9;groos
Altweltgeier;61;10;geboijana
Altweltgeier;61;11;Horscht
Altweltgeier;61;12;.
Altweltgeier;62;1;S’
Altweltgeier;62;2;Ai
Altweltgeier;62;3;müas
Altweltgeier;62;4;45
Altweltgeier;62;5;bis
Altweltgeier;62;6;52
Altweltgeier;62;7;Tag
Altweltgeier;62;8;gwärmt
Altweltgeier;62;9;seh
Altweltgeier;62;10;,
Altweltgeier;62;11;un
Altweltgeier;62;12;s’
Altweltgeier;62;13;Jungveh
Altweltgeier;62;14;blicht
Altweltgeier;62;15;em
Altweltgeier;62;16;Nascht
Altweltgeier;62;17;.
Altweltgeier;62;18;vu
Altweltgeier;62;19;100bis
Altweltgeier;62;20;120
Altweltgeier;62;21;Tag
Altweltgeier;62;22;.
Altweltgeier;63;1;Befenda
Altweltgeier;63;2;dian
Altweltgeier;63;3;sa
Altweltgeier;63;4;sech
Altweltgeier;63;5;vum
Altweltgeier;63;6;Südliga
Altweltgeier;63;7;vum
Altweltgeier;63;8;Sahara
Altweltgeier;63;9;àb
Altweltgeier;63;10;em
Altweltgeier;63;11;gànza
Altweltgeier;63;12;Untertail
Altweltgeier;63;13;vu
Altweltgeier;63;14;Àfrik
Altweltgeier;63;15;ob
Altweltgeier;63;16;àn
Altweltgeier;63;17;d’r
Altweltgeier;63;18;Keschta
Altweltgeier;63;19;äntlàng
Altweltgeier;63;20;odder
Altweltgeier;63;21;en
Altweltgeier;63;22;da
Altweltgeier;63;23;Sumpfgebiater
Altweltgeier;63;24;,
Altweltgeier;63;25;enda
Altweltgeier;63;26;liachyiga
Altweltgeier;63;27;Walder
Altweltgeier;63;28;un
Altweltgeier;63;29;em
Altweltgeier;63;30;Geberg
Altweltgeier;63;31;bis
Altweltgeier;63;32;zu
Altweltgeier;63;33;2500
Altweltgeier;63;34;m.
Altweltgeier;64;1;D’r
Altweltgeier;64;2;Kàpgaijer
Altweltgeier;64;3;odder
Altweltgeier;64;4;Fahlgaijer
Altweltgeier;64;5;labt
Altweltgeier;64;6;hàuiptsachlig
Altweltgeier;64;7;en
Altweltgeier;64;8;Südàfrik
Altweltgeier;64;9;drum
Altweltgeier;64;10;hàtt
Altweltgeier;64;11;ar
Altweltgeier;64;12;d’r
Altweltgeier;64;13;Nàmma
Altweltgeier;64;14;bikumma
Altweltgeier;64;15;vu
Altweltgeier;64;16;d’r
Altweltgeier;64;17;Groosschtàdt
Altweltgeier;64;18;Kap
Altweltgeier;64;19;,
Altweltgeier;64;20;odder
Altweltgeier;64;21;àls
Altweltgeier;64;22;zwaiter
Altweltgeier;64;23;,
Altweltgeier;64;24;fahl
Altweltgeier;64;25;waga
Altweltgeier;64;26;d’r
Altweltgeier;64;27;Mova
Altweltgeier;64;28;Fàrb
Altweltgeier;64;29;vu
Altweltgeier;64;30;sina
Altweltgeier;64;31;Däckfattig
Altweltgeier;64;32;.
Altweltgeier;65;1;D’
Altweltgeier;65;2;Schwung
Altweltgeier;65;3;-
Altweltgeier;65;4;un
Altweltgeier;65;5;Fiarfaadra
Altweltgeier;65;6;sen
Altweltgeier;65;7;dunckelbrün
Altweltgeier;65;8;,
Altweltgeier;65;9;Gsecht
Altweltgeier;65;10;un
Altweltgeier;65;11;Kàls
Altweltgeier;65;12;wu
Altweltgeier;65;13;blutt
Altweltgeier;65;14;sen
Altweltgeier;65;15;hànn
Altweltgeier;65;16;a
Altweltgeier;65;17;àhüch
Altweltgeier;65;18;vu
Altweltgeier;65;19;dunkelblàui
Altweltgeier;65;20;.
Altweltgeier;66;1;D’r
Altweltgeier;66;2;Owerkopf
Altweltgeier;66;3;un
Altweltgeier;66;4;s’
Altweltgeier;66;5;Hentrahàlstail
Altweltgeier;66;6;sen
Altweltgeier;66;7;Schpàrsàhm
Altweltgeier;66;8;gschtrait
Altweltgeier;66;9;mett
Altweltgeier;66;10;wiss
Altweltgeier;66;11;bis
Altweltgeier;66;12;gràuija
Altweltgeier;66;13;Faderla
Altweltgeier;66;14;,
Altweltgeier;66;15;d’
Altweltgeier;66;16;Àuiga
Altweltgeier;66;17;sen
Altweltgeier;66;18;Schtràuigahl
Altweltgeier;66;19;,
Altweltgeier;66;20;Dooba
Altweltgeier;66;21;un
Altweltgeier;66;22;Schnàwel
Altweltgeier;66;23;sen
Altweltgeier;66;24;schwàrz
Altweltgeier;66;25;.
Altweltgeier;67;1;D’r
Altweltgeier;67;2;Kàpgaier
Altweltgeier;67;3;zehlt
Altweltgeier;67;4;zu
Altweltgeier;67;5;da
Altweltgeier;67;6;groosa
Altweltgeier;67;7;Gaijer
Altweltgeier;67;8;dänn
Altweltgeier;67;9;ar
Altweltgeier;67;10;esch
Altweltgeier;67;11;vu
Altweltgeier;67;12;0,95
Altweltgeier;67;13;bis
Altweltgeier;67;14;1,10
Altweltgeier;67;15;m
Altweltgeier;67;16;làng
Altweltgeier;67;17;,
Altweltgeier;67;18;ar
Altweltgeier;67;19;hàtt
Altweltgeier;67;20;a
Altweltgeier;67;21;Schpànnwitta
Altweltgeier;67;22;vu
Altweltgeier;67;23;2,55
Altweltgeier;67;24;m
Altweltgeier;67;25;un
Altweltgeier;67;26;weegt
Altweltgeier;67;27;vu
Altweltgeier;67;28;7
Altweltgeier;67;29;bis
Altweltgeier;67;30;11
Altweltgeier;67;31;kg
Altweltgeier;67;32;.
Altweltgeier;68;1;Ma
Altweltgeier;68;2;fendet
Altweltgeier;68;3;da
Altweltgeier;68;4;Vogel
Altweltgeier;68;5;unter
Altweltgeier;68;6;sewa-n-Àrta
Altweltgeier;68;7;.
Altweltgeier;69;1;Will
Altweltgeier;69;2;sa-n-a
Altweltgeier;69;3;schtàrker
Altweltgeier;69;4;Hardatrib
Altweltgeier;69;5;bsetza
Altweltgeier;69;6;,
Altweltgeier;69;7;briadla
Altweltgeier;69;8;sa
Altweltgeier;69;9;zamma
Altweltgeier;69;10;en
Altweltgeier;69;11;groosa
Altweltgeier;69;12;Kolonia
Altweltgeier;69;13;,
Altweltgeier;69;14;en
Altweltgeier;69;15;Naschter
Altweltgeier;69;16;wu
Altweltgeier;69;17;àhanga
Altweltgeier;69;18;ànn
Altweltgeier;69;19;schtaila
Altweltgeier;69;20;Fälsawand
Altweltgeier;69;21;un
Altweltgeier;69;22;wu
Altweltgeier;69;23;sehr
Altweltgeier;69;24;gfahlig
Altweltgeier;69;25;senn
Altweltgeier;69;26;fer
Altweltgeier;69;27;’s
Altweltgeier;69;28;Jungveh
Altweltgeier;69;29;,
Altweltgeier;69;30;wu
Altweltgeier;69;31;nonet
Altweltgeier;69;32;fliaga
Altweltgeier;69;33;kà
Altweltgeier;69;34;.
Altweltgeier;70;1;Ar
Altweltgeier;70;2;ärnährt
Altweltgeier;70;3;sech
Altweltgeier;70;4;met
Altweltgeier;70;5;Ààsa
Altweltgeier;70;6;un
Altweltgeier;70;7;’s
Altweltgeier;70;8;greeschta
Altweltgeier;70;9;Totveh
Altweltgeier;70;10;màcht
Altweltgeier;70;11;ehm
Altweltgeier;70;12;kai
Altweltgeier;70;13;Àngscht
Altweltgeier;70;14;,
Altweltgeier;70;15;zum
Altweltgeier;70;16;Bewis
Altweltgeier;70;17;ma
Altweltgeier;70;18;hàtt
Altweltgeier;70;19;na
Altweltgeier;70;20;schu
Altweltgeier;70;21;gsah
Altweltgeier;70;22;uff
Altweltgeier;70;23;ma
Altweltgeier;70;24;Elefantakàdàwer
Altweltgeier;70;25;met
Altweltgeier;70;26;200
Altweltgeier;70;27;vu
Altweltgeier;70;28;sina
Altweltgeier;70;29;Glichàrtiga
Altweltgeier;70;30;.
Altweltgeier;71;1;Knocha
Altweltgeier;71;2;brengt
Altweltgeier;71;3;ar
Altweltgeier;71;4;net
Altweltgeier;71;5;allai
Altweltgeier;71;6;üssnànder
Altweltgeier;71;7;,
Altweltgeier;71;8;dàss
Altweltgeier;71;9;hann
Altweltgeier;71;10;àls
Altweltgeier;71;11;d'
Altweltgeier;71;12;Hyäna
Altweltgeier;71;13;gmacht
Altweltgeier;72;1;un
Altweltgeier;72;2;dia
Altweltgeier;72;3;sen
Altweltgeier;72;4;laider
Altweltgeier;72;5;o
Altweltgeier;72;6;nem
Altweltgeier;72;7;do
Altweltgeier;72;8;,
Altweltgeier;72;9;wagadam
Altweltgeier;72;10;lida
Altweltgeier;72;11;d’
Altweltgeier;72;12;Klaiveegel
Altweltgeier;72;13;an
Altweltgeier;72;14;Knochaschwund
Altweltgeier;72;15;dänn
Altweltgeier;72;16;d’r
Altweltgeier;72;17;Knochamàrk
Altweltgeier;72;18;esch
Altweltgeier;72;19;fer
Altweltgeier;72;20;seh
Altweltgeier;72;21;a
Altweltgeier;72;22;beditend
Altweltgeier;72;23;Nàhrungselemant
Altweltgeier;72;24;.
Altweltgeier;73;1;Làngsàhm
Altweltgeier;73;2;verbraitet
Altweltgeier;73;3;sech
Altweltgeier;73;4;da
Altweltgeier;73;5;Gaijer
Altweltgeier;73;6;witterscht
Altweltgeier;73;7;àss
Altweltgeier;73;8;Südàfrik
Altweltgeier;73;9;,
Altweltgeier;73;10;ma
Altweltgeier;73;11;fendet
Altweltgeier;73;12;jetz
Altweltgeier;73;13;o
Altweltgeier;73;14;schu
Altweltgeier;73;15;klainera
Altweltgeier;73;16;Kolonia
Altweltgeier;73;17;em
Altweltgeier;73;18;Lesotho
Altweltgeier;73;19;,
Altweltgeier;73;20;en
Altweltgeier;73;21;d’r
Altweltgeier;73;22;Mozàmbik
Altweltgeier;73;23;un
Altweltgeier;73;24;en
Altweltgeier;73;25;d’r
Altweltgeier;73;26;Nàmibia
Altweltgeier;73;27;.
Altweltgeier;74;1;D'r
Altweltgeier;74;2;D’r
Altweltgeier;74;3;Wissreckagaijer
Altweltgeier;74;4;esch
Altweltgeier;74;5;nooch
Altweltgeier;74;6;verwàndt
Altweltgeier;74;7;met
Altweltgeier;74;8;’m
Altweltgeier;74;9;Südeuropäischa
Altweltgeier;74;10;Gansagaijer
Altweltgeier;74;11;.
Altweltgeier;75;1;Ar
Altweltgeier;75;2;esch
Altweltgeier;75;3;blàssgràui
Altweltgeier;75;4;bis
Altweltgeier;75;5;brinlig
Altweltgeier;75;6;gfadert
Altweltgeier;75;7;,
Altweltgeier;75;8;un
Altweltgeier;75;9;em
Altweltgeier;75;10;Flug
Altweltgeier;75;11;kà
Altweltgeier;75;12;ma
Altweltgeier;75;13;ärscht
Altweltgeier;75;14;si
Altweltgeier;75;15;wissa
Altweltgeier;75;16;Recka
Altweltgeier;75;17;beobàrta
Altweltgeier;75;18;.
Altweltgeier;76;1;Àm
Altweltgeier;76;2;Owerkopf
Altweltgeier;76;3;un
Altweltgeier;76;4;àls
Altweltgeier;76;5;Hàlsfrisättla
Altweltgeier;76;6;wàckst
Altweltgeier;76;7;wisser
Altweltgeier;76;8;Flühm
Altweltgeier;76;9;.
Altweltgeier;77;1;D’r
Altweltgeier;77;2;Schnàwel
Altweltgeier;77;3;un
Altweltgeier;77;4;d’
Altweltgeier;77;5;Àuiga
Altweltgeier;77;6;sen
Altweltgeier;77;7;schwàrz
Altweltgeier;77;8;.
Altweltgeier;78;1;Ar
Altweltgeier;78;2;esch
Altweltgeier;78;3;85
Altweltgeier;78;4;zm
Altweltgeier;78;5;groos
Altweltgeier;78;6;,
Altweltgeier;78;7;sina
Altweltgeier;78;8;Fleegelschpànnwitta
Altweltgeier;78;9;ärraicht
Altweltgeier;78;10;2,20
Altweltgeier;78;11;m
Altweltgeier;78;12;sina
Altweltgeier;78;13;Kärwerlänga
Altweltgeier;78;14;kritz
Altweltgeier;78;15;àm
Altweltgeier;78;16;Mäter
Altweltgeier;78;17;un
Altweltgeier;78;18;weegt
Altweltgeier;78;19;vu
Altweltgeier;78;20;4
Altweltgeier;78;21;bis
Altweltgeier;78;22;7,2
Altweltgeier;78;23;kg
Altweltgeier;78;24;,
Altweltgeier;78;25;àwer
Altweltgeier;78;26;esch
Altweltgeier;78;27;ärscht
Altweltgeier;78;28;üssgwàcksa
Altweltgeier;78;29;met
Altweltgeier;78;30;6
Altweltgeier;78;31;bis
Altweltgeier;78;32;7
Altweltgeier;78;33;Johr
Altweltgeier;78;34;.
Altweltgeier;79;1;Da
Altweltgeier;79;2;Vogel
Altweltgeier;79;3;esch
Altweltgeier;79;4;gsällig
Altweltgeier;79;5;un
Altweltgeier;79;6;labt
Altweltgeier;79;7;en
Altweltgeier;79;8;groosa
Altweltgeier;79;9;Schàra
Altweltgeier;79;10;.
Altweltgeier;80;1;Ar
Altweltgeier;80;2;seegelt
Altweltgeier;80;3;meh
Altweltgeier;80;4;àss
Altweltgeier;80;5;ar
Altweltgeier;80;6;fliagt
Altweltgeier;80;7;enra
Altweltgeier;80;8;hecha
Altweltgeier;80;9;vu
Altweltgeier;80;10;800
Altweltgeier;80;11;m
Altweltgeier;80;12;met
Altweltgeier;80;13;65
Altweltgeier;80;14;km
Altweltgeier;80;15;/
Altweltgeier;80;16;h
Altweltgeier;80;17;Gschwendikait
Altweltgeier;80;18;.
Altweltgeier;81;1;Ar
Altweltgeier;81;2;labt
Altweltgeier;81;3;en
Altweltgeier;81;4;Paarla
Altweltgeier;81;5;fer
Altweltgeier;81;6;si
Altweltgeier;81;7;Laawa
Altweltgeier;81;8;làng
Altweltgeier;81;9;un
Altweltgeier;81;10;naschtet
Altweltgeier;81;11;en
Altweltgeier;81;12;d’r
Altweltgeier;81;13;Krona
Altweltgeier;81;14;vu
Altweltgeier;81;15;da
Altweltgeier;81;16;herschta
Altweltgeier;81;17;Baim
Altweltgeier;81;18;.
Altweltgeier;82;1;D’r
Altweltgeier;82;2;Wissreckagaier
Altweltgeier;82;3;briatelt
Altweltgeier;82;4;56
Altweltgeier;82;5;Tag
Altweltgeier;82;6;un
Altweltgeier;82;7;d’
Altweltgeier;82;8;Junga
Altweltgeier;82;9;fliaga-n-üss
Altweltgeier;82;10;noh
Altweltgeier;82;11;120
Altweltgeier;82;12;bis
Altweltgeier;82;13;125
Altweltgeier;82;14;Tag
Altweltgeier;82;15;,
Altweltgeier;82;16;wara
Altweltgeier;82;17;àwer
Altweltgeier;82;18;gfiatert
Altweltgeier;82;19;vu
Altweltgeier;82;20;da-n-Ältra
Altweltgeier;82;21;,
Altweltgeier;82;22;bis
Altweltgeier;82;23;zum
Altweltgeier;82;24;a
Altweltgeier;82;25;hàlwa
Altweltgeier;82;26;Johr
Altweltgeier;82;27;.
Altweltgeier;83;1;A
Altweltgeier;83;2;Aigaschàft
Altweltgeier;83;3;vu
Altweltgeier;83;4;dam
Altweltgeier;83;5;Vogel
Altweltgeier;83;6;:
Altweltgeier;83;7;zum
Altweltgeier;83;8;d’
Altweltgeier;83;9;Kärwerwärma-n-àwa
Altweltgeier;83;10;z’
Altweltgeier;83;11;drossla
Altweltgeier;83;12;schmert
Altweltgeier;83;13;ar
Altweltgeier;83;14;sina
Altweltgeier;83;15;Dooba
Altweltgeier;83;16;met
Altweltgeier;83;17;Kärweràbfàll
Altweltgeier;83;18;un
Altweltgeier;83;19;Ürin
Altweltgeier;83;20;i.
Altweltgeier;84;1;Si
Altweltgeier;84;2;Laawesràuim
Altweltgeier;84;3;befendet
Altweltgeier;84;4;sech
Altweltgeier;84;5;maischtens
Altweltgeier;84;6;en
Altweltgeier;84;7;da
Altweltgeier;84;8;Sumpfglander
Altweltgeier;84;9;awer
Altweltgeier;84;10;o
Altweltgeier;84;11;därt
Altweltgeier;84;12;wu-n-ar
Altweltgeier;84;13;si
Altweltgeier;84;14;Frassa
Altweltgeier;84;15;fendet
Altweltgeier;84;16;.
Altweltgeier;85;1;Ar
Altweltgeier;85;2;labt
Altweltgeier;85;3;em
Altweltgeier;85;4;Sübàràwischa
Altweltgeier;85;5;Àfrik
Altweltgeier;85;6;vum
Altweltgeier;85;7;Senegàl
Altweltgeier;85;8;bis
Altweltgeier;85;9;en
Altweltgeier;85;10;d’
Altweltgeier;85;11;Somàlia
Altweltgeier;85;12;un
Altweltgeier;85;13;Südàfrik
Altweltgeier;85;14;,
Altweltgeier;85;15;d’
Altweltgeier;85;16;Wiaschta
Altweltgeier;85;17;un
Altweltgeier;85;18;d’
Altweltgeier;85;19;Ürwalder
Altweltgeier;85;20;üssgschlossa
Altweltgeier;85;21;.
Altweltgeier;86;1;D’r
Altweltgeier;86;2;Bängàligaijer
Altweltgeier;86;3;,
Altweltgeier;86;4;o
Altweltgeier;86;5;manckmol
Altweltgeier;86;6;‚
Altweltgeier;86;7;""""
Altweltgeier;86;8;Pseudogips
Altweltgeier;86;9;bengalensis
Altweltgeier;86;10;""""
Altweltgeier;86;11;gnännt
Altweltgeier;86;12;,
Altweltgeier;86;13;glicht
Altweltgeier;86;14;em
Altweltgeier;86;15;Gansagaijer
Altweltgeier;86;16;(
Altweltgeier;86;17;Gyps
Altweltgeier;86;18;fulvus
Altweltgeier;86;19;)
Altweltgeier;86;20;esch
Altweltgeier;86;21;àwer
Altweltgeier;86;22;àllerdengs
Altweltgeier;86;23;klainer
Altweltgeier;86;24;.
Altweltgeier;87;1;Si
Altweltgeier;87;2;bluta
Altweltgeier;87;3;Kopf
Altweltgeier;87;4;Nacka
Altweltgeier;87;5;un
Altweltgeier;87;6;Hàls
Altweltgeier;87;7;sen
Altweltgeier;87;8;grauiblàui
Altweltgeier;87;9;bis
Altweltgeier;87;10;dunckelblàui
Altweltgeier;87;11;gfabt
Altweltgeier;87;12;,
Altweltgeier;87;13;d’r
Altweltgeier;87;14;Henterkopf
Altweltgeier;87;15;un
Altweltgeier;87;16;d’
Altweltgeier;87;17;Rucksitta
Altweltgeier;87;18;vum
Altweltgeier;87;19;Hàls
Altweltgeier;87;20;esch
Altweltgeier;87;21;denkler
Altweltgeier;87;22;às
Altweltgeier;87;23;d’
Altweltgeier;87;24;Värdersitta
Altweltgeier;87;25;.
Altweltgeier;88;1;D’r
Altweltgeier;88;2;Büch
Altweltgeier;88;3;esch
Altweltgeier;88;4;haiterer
Altweltgeier;88;5;un
Altweltgeier;88;6;esch
Altweltgeier;88;7;bschtrait
Altweltgeier;88;8;met
Altweltgeier;88;9;verainzelta
Altweltgeier;88;10;wissa
Altweltgeier;88;11;Fadra
Altweltgeier;88;12;.
Altweltgeier;89;1;D’
Altweltgeier;89;2;Hàlsfrisättla
Altweltgeier;89;3;sen
Altweltgeier;89;4;schneewiss
Altweltgeier;90;1;Da
Altweltgeier;90;2;Gaijer
Altweltgeier;90;3;kàt
Altweltgeier;90;4;bis
Altweltgeier;90;5;zu
Altweltgeier;90;6;95
Altweltgeier;90;7;zm
Altweltgeier;90;8;làng
Altweltgeier;90;9;wara
Altweltgeier;90;10;,
Altweltgeier;90;11;si
Altweltgeier;90;12;gwecht
Altweltgeier;90;13;legt
Altweltgeier;90;14;zwescha
Altweltgeier;90;15;3,5
Altweltgeier;90;16;un
Altweltgeier;90;17;5,5
Altweltgeier;90;18;kg
Altweltgeier;90;19;ar
Altweltgeier;90;20;Ziagt
Altweltgeier;90;21;sina
Altweltgeier;90;22;Fattig
Altweltgeier;90;23;üss
Altweltgeier;90;24;bis
Altweltgeier;90;25;zu
