corpus_id;sentence_position;word_position;value;postag_id;confidence_score;user_id
2;6;13;Ritleng;5;10;1
2;6;14;z';13;10;1
2;6;15;Stroßburri;5;10;1
2;6;16;.;15;10;1
2;7;1;Bi;7;10;1
2;7;1;da;10;10;1
2;7;2;Grìnder;4;10;1
2;7;3;sìn;8;10;1
2;7;4;dr;10;10;1
2;7;5;Pierre;5;10;1
2;7;6;Bucher;5;10;1
2;7;7;,;15;10;1
2;7;8;dr;10;10;1
2;7;9;Ferdinand;5;10;1
2;7;10;un;9;10;1
2;7;11;dr;10;10;1
2;7;12;Léon;5;10;1
2;7;13;Dollinger;5;10;1
2;7;14;,;15;10;1
2;7;15;dr;10;10;1
2;7;16;Anselme;5;10;1
2;7;17;Laugel;5;10;1
2;7;18;,;15;10;1
2;7;19;dr;10;10;1
2;7;20;Gustave;5;10;1
2;7;21;Stoskopf;4;10;1
2;7;22;,;15;10;1
2;7;23;dr;12;10;1
2;7;24;Fritz;5;10;1
2;7;25;Kiener;5;10;1
2;7;26;,;15;10;1
2;7;27;dr;10;10;1
2;7;28;Archeologue;4;10;1
2;7;29;Robert;5;10;1
2;7;30;Forrer;5;10;1
2;7;31;un;9;10;1
2;7;32;dr;10;10;1
2;7;33;Alfred;5;10;1
2;7;34;Kassel;5;10;1
2;7;35;gsìì;8;10;1
2;7;36;.;15;10;1
2;8;1;Dr;10;10;1
2;8;1;Kìnschtler;4;10;1
2;8;2;Charles;5;10;1
2;8;3;Spindler;5;10;1
2;8;4;-;15;10;1
2;8;5;wo;2;10;1
2;8;6;bim;7;10;1
2;8;7;Notàr;4;10;1
2;8;8;nìt;13;10;1
2;8;9;derbi;12;10;1
2;8;10;gsìì;8;10;1
2;8;11;ìsch;8;10;1
2;8;12;-;15;10;1
2;8;13;hàt;8;10;1
2;8;14;aui;5;10;1
2;8;15;mìtgmàcht;6;10;1
2;8;16;:;15;10;1
2;8;17;ar;12;10;1
2;8;18;hàt;8;10;1
2;8;19;d;10;10;1
2;8;20;Wàsserfàrb-Gmälta;4;10;1
2;8;21;vum;7;10;1
2;8;22;Büech;5;10;1
2;8;23;Costumes;5;10;1
2;8;24;et;17;10;1
2;8;25;coutumes;17;10;1
2;8;26;d’Alsace;17;10;1
2;8;27;gaa;17;10;1
2;8;28;,;15;10;1
2;8;29;un;9;10;1
2;8;30;hàt;8;10;1
2;8;31;derfer;12;10;1
2;8;32;a;10;10;1
2;8;33;Gschaftsààteil;4;10;1
2;8;34;vum;7;10;1
2;8;35;Museum;4;10;1
2;8;36;bikumma;6;10;1
2;8;37;.;15;10;1
2;9;1;Dia;10;10;1
2;9;1;Bìlder;4;10;1
2;9;2;sìn;8;10;1
2;9;3;d;10;10;1
2;9;4;erschta;1;10;1
2;9;5;Giater;4;10;1
2;9;6;vum;7;10;1
2;9;7;züekìnftiga;1;10;1
2;9;8;Museum;4;10;1
2;9;9;gsìì;8;10;1
2;9;10;.;15;10;1
2;10;1;Dr;10;10;1
2;10;1;Goerges;4;10;1
2;10;2;Ritleng;5;10;1
2;10;3;ìsch;8;10;1
2;10;4;Ehrapräsidant;4;10;1
2;10;5;vum;7;10;1
2;10;6;Museum;4;10;1
2;10;7;worra;5;10;1
2;10;8;.;15;10;1
2;11;1;S;17;10;1
2;11;1;Museum;4;10;1
2;11;2;hàt;8;10;1
2;11;3;àm;7;10;1
2;11;4;11.;1;10;1
2;11;5;Mai;4;10;1
2;11;6;1907;11;10;1
2;11;7;ufgmàcht;6;10;1
2;11;8;.;15;10;1
2;12;1;Wahrend'm;5;10;1
2;12;1;erschta;6;10;1
2;12;2;Waltkriag;4;10;1
2;12;3;hàt;8;10;1
2;12;4;d;10;10;1
2;12;5;ditscha;1;10;1
2;12;6;Regiarung;4;10;1
2;12;7;s;12;10;1
2;12;8;Museum;4;10;1
2;12;9;züegmàcht;6;10;1
2;12;10;,;15;10;1
2;12;11;wial;S9;10;1
2;12;12;'s;12;10;1
2;12;13;züe;13;10;1
2;12;14;vìel;6;10;1
2;12;15;fer;7;10;1
2;12;16;s;12;10;1
2;12;17;Frànkrìch;4;10;1
2;12;18;igstellt;6;10;1
2;12;19;gsìì;8;10;1
2;12;20;ìsch;8;10;1
2;12;21;.;15;10;1
2;13;1;Ànna;7;10;1
2;13;1;1917;11;10;1
2;13;2;hàt;8;10;1
2;13;3;d;10;10;1
2;13;4;Stàdt;5;10;1
2;13;5;Stroßburri;4;10;1
2;13;6;s;12;10;1
2;13;7;Museum;4;10;1
2;13;8;àbkàuift;6;10;1
2;13;9;.;15;10;1
2;14;1;Zwei;11;10;1
2;14;1;Gebäi;4;10;1
2;14;2;nawadràà;1;10;1
2;14;3;sìn;8;10;1
2;14;4;aui;5;10;1
2;14;5;kàuift;1;10;1
2;14;6;worra;6;10;1
2;14;7;,;15;10;1
2;14;8;s;12;10;1
2;14;9;Museum;4;10;1
2;14;10;hàt;8;10;1
2;14;11;sìch;12;10;1
2;14;12;vergreeßert;6;10;1
2;14;13;,;15;10;1
2;14;14;ìm;7;10;1
2;14;15;Ràhma;4;10;1
2;14;16;vu;7;10;1
2;14;17;da;10;10;1
2;14;18;Stàdtmuseum;4;10;1
2;14;19;vu;7;10;1
2;14;20;Stroßburri;4;10;1
2;14;21;.;15;10;1
2;15;1;Zwìscha;7;10;1
2;15;1;1969;11;10;1
2;15;2;un;9;10;1
2;15;3;1985;11;10;1
2;15;4;hàt;8;10;1
2;15;5;dr;10;10;1
2;15;6;Verwàlter;4;10;1
2;15;7;Georges;5;10;1
2;15;8;Klein;5;10;1
2;15;9;Üstellunga;5;10;1
2;15;10;ìwer;7;10;1
2;15;11;verschìedena;1;10;1
2;15;12;Thema;4;10;1
2;15;13;ufbàuia;1;10;1
2;15;14;.;15;10;1
2;16;1;Ar;12;10;1
2;16;1;hàt;8;10;1
2;16;2;d;10;10;1
2;16;3;Entwìcklung;4;10;1
2;16;4;vum;7;10;1
2;16;5;Museum;4;10;1
2;16;6;ìn;7;10;1
2;16;7;da;10;10;1
2;16;8;zwei;11;10;1
2;16;9;Gebäi;4;10;1
2;16;10;nawadràà;1;10;1
2;16;11;gfiahrt;6;10;1
2;16;12;un;9;10;1
2;16;13;nèia;6;10;1
2;16;14;Saal;4;10;1
2;16;15;ufgstellt;6;10;1
2;16;16;.;15;10;1
2;17;1;Zwei;11;10;1
2;17;1;Saal;4;10;1
2;17;2;ìm;7;10;1
2;17;3;drìtta;1;10;1
2;17;4;Stock;4;10;1
2;17;5;sìn;8;10;1
2;17;6;làng;1;10;1
2;17;7;ìm;7;10;1
2;17;8;Wark;4;10;1
2;17;9;vum;7;10;1
2;17;10;Pàschtor;4;10;1
2;17;11;un;9;10;1
2;17;12;Pädagoge;4;10;1
2;17;13;Jean-Frédéric;5;10;1
2;17;14;Oberlin;5;10;1
2;17;15;gwìdmet;6;10;1
2;17;16;gsìì;8;10;1
2;17;17;.;15;10;1
2;18;1;Wo;2;10;1
2;18;1;,;15;10;1
2;18;2;ànna;7;10;1
2;18;3;2003;11;10;1
2;18;4;,;15;10;1
2;18;5;s;12;10;1
2;18;6;Museum;4;10;1
2;18;7;Jean-Frédéric;5;10;1
2;18;8;Oberlin;5;10;1
2;18;9;z';13;10;1
2;18;10;Waldersbach;5;10;1
2;18;11;ufgmàcht;6;10;1
2;18;12;hàt;8;10;1
2;18;13;,;15;10;1
2;18;14;ìsch;8;10;1
2;18;15;dia;10;10;1
2;18;16;Sàmmlung;4;10;1
2;18;17;därt;1;10;1
2;18;18;ànakumma;6;10;1
2;18;19;.;15;10;1
2;19;1;Noh;7;10;1
2;19;1;da;10;10;1
2;19;2;Faschter;4;10;1
2;19;3;vum;7;10;1
2;19;4;100.;1;10;1
2;19;5;Geburstàg;4;10;1
2;19;6;ànna;7;10;1
2;19;7;2007;11;10;1
2;19;8;,;15;10;1
2;19;9;ìsch;8;10;1
2;19;10;s;12;10;1
2;19;11;Museum;4;10;1
2;19;12;renowiart;6;10;1
2;19;13;worra;5;10;1
2;19;14;,;15;10;1
2;19;15;fer;7;10;1
2;19;16;ìn;7;10;1
2;19;17;d;10;10;1
2;19;18;Sìcherheitsnorma;4;10;1
2;19;19;ààpàssa;6;10;1
2;19;20;.;15;10;1
2;20;1;S;17;10;1
2;20;1;Museum;4;10;1
2;20;2;hàt;8;10;1
2;20;3;àm;7;10;1
2;20;4;15.;1;10;1
2;20;5;Oktower;4;10;1
2;20;6;2008;11;10;1
2;20;7;wìder;1;10;1
2;20;8;ufgmàcht;1;10;1
2;20;9;.;15;10;1
2;1;1;S;4;10;1
2;1;2;elsassischa;1;10;1
2;1;3;Museum;4;10;1
2;1;4;vu;7;10;1
2;1;5;Stroßburri;4;10;1
2;1;6;ìsch;8;10;1
2;1;7;a;10;10;1
2;1;8;Volkstum-Museum;4;10;1
2;1;9;.;15;10;1
2;2;1;S;4;10;1
2;2;1;Lawa;5;10;1
2;2;2;ìm;7;10;1
2;2;3;Elsàss;4;10;1
2;2;4;ìn;7;10;1
2;2;5;da;10;10;1
2;2;6;17VIII.;5;10;1
2;2;7;un;9;10;1
2;2;8;17I17.;5;10;1
2;2;9;Johrhundert;5;10;1
2;2;10;wìrd;6;10;1
2;2;11;do;1;10;1
2;2;12;zeigt;6;10;1
2;2;13;,;15;10;1
2;2;14;dur;7;10;1
2;2;15;Tràchta;5;10;1
2;2;16;,;15;10;1
2;2;17;Meewel;5;10;1
2;2;18;,;15;10;1
2;2;19;Täpfa;5;10;1
2;2;20;,;15;10;1
2;2;21;Spìelzig;4;10;1
2;2;22;,;15;10;1
2;2;23;Bìlder;4;10;1
2;2;24;,;15;10;1
2;2;25;Stuwa;4;10;1
2;2;26;un;9;10;1
2;2;27;Àtelier;4;10;1
2;2;28;wo;2;10;1
2;2;29;nohgmàcht;1;10;1
2;2;30;worra;4;10;1
2;2;31;sìn;8;10;1
2;2;32;.;15;10;1
2;3;1;S;4;10;1
2;3;1;elsassischa;1;10;1
2;3;2;Museum;4;10;1
2;3;3;hàt;8;10;1
2;3;4;aui;5;10;1
2;3;5;,;15;10;1
2;3;6;zitter;7;10;1
2;3;7;'m;10;10;1
2;3;8;Ààfàng;5;10;1
2;3;9;,;15;10;1
2;3;10;a;10;10;1
2;3;11;großa;4;10;1
2;3;12;Sàmmlung;4;10;1
2;3;13;wo-n-ìhm;6;10;1
2;3;14;d;10;10;1
2;3;15;Société;4;10;1
2;3;16;d';10;10;1
2;3;17;Histoire;4;10;1
2;3;18;des;10;10;1
2;3;19;Israélites;4;10;1
2;3;20;d';10;10;1
2;3;21;Alsace;5;10;1
2;3;22;et;17;10;1
2;3;23;de;17;10;1
2;3;24;Lorraine;5;10;1
2;3;25;(;15;10;1
2;3;26;Gschìchtverein;4;10;1
2;3;27;vu;7;10;1
2;3;28;da;10;10;1
2;3;29;Israelita;5;10;1
2;3;30;vum;7;10;1
2;3;31;Elsàss;4;10;1
2;3;32;un;9;10;1
2;3;33;vu;7;10;1
2;3;34;Lothrìnga;5;10;1
2;3;35;);15;10;1
2;3;36;gaa;5;10;1
2;3;37;hàt;8;10;1
2;3;38;.;15;10;1
2;4;1;So;2;10;1
2;4;1;kààt;6;10;1
2;4;2;ma;12;10;1
2;4;3;s;4;10;1
2;4;4;kültürella;5;10;1
2;4;5;Erbgüet;5;10;1
2;4;6;vu;7;10;1
2;4;7;da;10;10;1
2;4;8;elsassischa;5;10;1
2;4;9;Juda;5;10;1
2;4;10;entdecka;5;10;1
2;4;11;.;15;10;1
2;5;1;Dàs;10;10;1
2;5;1;Museum;4;10;1
2;5;2;befìndet;6;10;1
2;5;3;sìch;12;10;1
2;5;4;nawa;7;10;1
2;5;5;dr;10;10;1
2;5;6;Ìll;1;10;1
2;5;7;,;15;10;1
2;5;8;ìn;7;10;1
2;5;9;'ma;10;10;1
2;5;10;Gebäi;4;10;1
2;5;11;wo;2;10;1
2;5;12;zu;7;10;1
2;5;13;da;10;10;1
2;5;14;monuments;1;10;1
2;5;15;historiques;4;10;1
2;5;16;gheert;1;10;1
2;5;17;,;15;10;1
2;5;18;àn;7;10;1
2;5;19;dr;10;10;1
2;5;20;Àdrass;4;10;1
2;5;21;:;15;10;1
2;5;22;23-25;11;10;1
2;5;23;Place;4;10;1
2;5;24;du;12;10;1
2;5;25;Corbeau;4;10;1
2;5;26;.;15;10;1
2;6;1;S;4;10;1
2;6;1;Museum;4;10;1
2;6;2;ìsch;8;10;1
2;6;3;àm;7;10;1
2;6;4;3.;1;10;1
2;6;5;Novamber;4;10;1
2;6;6;1902;11;10;1
2;6;7;grìnda;4;10;1
2;6;8;worra;5;10;1
2;6;9;,;15;10;1
2;6;10;bim;7;10;1
2;6;11;Notàr;4;10;1
2;6;12;Alfred;5;10;1
2;6;13;Ritleng;5;10;1
2;6;14;z';7;10;1
2;6;15;Stroßburri;4;10;1
2;6;16;.;15;10;1
2;7;1;Bi;7;10;1
2;7;1;da;10;10;1
2;7;2;Grìnder;4;10;1
2;7;3;sìn;8;10;1
2;7;4;dr;10;10;1
2;7;5;Pierre;5;10;1
2;7;6;Bucher;5;10;1
2;7;7;,;15;10;1
2;7;8;dr;10;10;1
2;7;9;Ferdinand;5;10;1
2;7;10;un;9;10;1
2;7;11;dr;10;10;1
2;7;12;Léon;4;10;1
2;7;13;Dollinger;4;10;1
2;7;14;,;15;10;1
2;7;15;dr;10;10;1
2;7;16;Anselme;4;10;1
2;7;17;Laugel;4;10;1
2;7;18;,;15;10;1
2;7;19;dr;12;10;1
2;7;20;Gustave;5;10;1
2;7;21;Stoskopf;4;10;1
2;7;22;,;15;10;1
2;7;23;dr;12;10;1
2;7;24;Fritz;5;10;1
2;7;25;Kiener;5;10;1
2;7;26;,;15;10;1
2;7;27;dr;10;10;1
2;7;28;Archeologue;4;10;1
2;7;29;Robert;5;10;1
2;7;30;Forrer;5;10;1
2;7;31;un;9;10;1
2;7;32;dr;10;10;1
2;7;33;Alfred;5;10;1
2;7;34;Kassel;5;10;1
2;7;35;gsìì;8;10;1
2;7;36;.;15;10;1
2;8;1;Dr;10;10;1
2;8;1;Kìnschtler;4;10;1
2;8;2;Charles;5;10;1
2;8;3;Spindler;4;10;1
2;8;4;-;15;10;1
2;8;5;wo;2;10;1
2;8;6;bim;7;10;1
2;8;7;Notàr;4;10;1
2;8;8;nìt;13;10;1
2;8;9;derbi;2;10;1
2;8;10;gsìì;8;10;1
2;8;11;ìsch;8;10;1
2;8;12;-;15;10;1
2;8;13;hàt;8;10;1
2;8;14;aui;5;10;1
2;8;15;mìtgmàcht;6;10;1
2;8;16;:;15;10;1
2;8;17;ar;12;10;1
2;8;18;hàt;8;10;1
2;8;19;d;10;10;1
2;8;20;Wàsserfàrb-Gmälta;4;10;1
2;8;21;vum;7;10;1
2;8;22;Büech;4;10;1
2;8;23;Costumes;4;10;1
2;8;24;et;17;10;1
2;8;25;coutumes;4;10;1
2;8;26;d’Alsace;5;10;1
2;8;27;gaa;5;10;1
2;8;28;,;15;10;1
2;8;29;un;9;10;1
2;8;30;hàt;8;10;1
2;8;31;derfer;2;10;1
2;8;32;a;10;10;1
2;8;33;Gschaftsààteil;4;10;1
2;8;34;vum;7;10;1
2;8;35;Museum;4;10;1
2;8;36;bikumma;5;10;1
2;8;37;.;15;10;1
2;9;1;Dia;10;10;1
2;9;1;Bìlder;4;10;1
2;9;2;sìn;8;10;1
2;9;3;d;10;10;1
2;9;4;erschta;5;10;1
2;9;5;Giater;4;10;1
2;9;6;vum;7;10;1
2;9;7;züekìnftiga;5;10;1
2;9;8;Museum;4;10;1
2;9;9;gsìì;8;10;1
2;9;10;.;15;10;1
2;10;1;Dr;10;10;1
2;10;1;Goerges;4;10;1
2;10;2;Ritleng;5;10;1
2;10;3;ìsch;8;10;1
2;10;4;Ehrapräsidant;4;10;1
2;10;5;vum;7;10;1
2;10;6;Museum;4;10;1
2;10;7;worra;5;10;1
2;10;8;.;15;10;1
2;11;1;S;4;10;1
2;11;1;Museum;4;10;1
2;11;2;hàt;8;10;1
2;11;3;àm;7;10;1
2;11;4;11.;1;10;1
2;11;5;Mai;4;10;1
2;11;6;1907;11;10;1
2;11;7;ufgmàcht;6;10;1
2;11;8;.;15;10;1
2;12;1;Wahrend'm;5;10;1
2;12;1;erschta;5;10;1
2;12;2;Waltkriag;4;10;1
2;12;3;hàt;8;10;1
2;12;4;d;10;10;1
2;12;5;ditscha;4;10;1
2;12;6;Regiarung;4;10;1
2;12;7;s;4;10;1
2;12;8;Museum;4;10;1
2;12;9;züegmàcht;6;10;1
2;12;10;,;15;10;1
2;12;11;wial;S9;10;1
2;12;12;'s;12;10;1
2;12;13;züe;13;10;1
2;12;14;vìel;1;10;1
2;12;15;fer;7;10;1
2;12;16;s;4;10;1
2;12;17;Frànkrìch;4;10;1
2;12;18;igstellt;6;10;1
2;12;19;gsìì;8;10;1
2;12;20;ìsch;8;10;1
2;12;21;.;15;10;1
2;13;1;Ànna;7;10;1
2;13;1;1917;11;10;1
2;13;2;hàt;8;10;1
2;13;3;d;10;10;1
2;13;4;Stàdt;1;10;1
2;13;5;Stroßburri;4;10;1
2;13;6;s;4;10;1
2;13;7;Museum;4;10;1
2;13;8;àbkàuift;6;10;1
2;13;9;.;15;10;1
2;14;1;Zwei;11;10;1
2;14;1;Gebäi;4;10;1
2;14;2;nawadràà;1;10;1
2;14;3;sìn;8;10;1
2;14;4;aui;5;10;1
2;14;5;kàuift;1;10;1
2;14;6;worra;4;10;1
2;14;7;,;15;10;1
2;14;8;s;4;10;1
2;14;9;Museum;4;10;1
2;14;10;hàt;8;10;1
2;14;11;sìch;12;10;1
2;14;12;vergreeßert;6;10;1
2;14;13;,;15;10;1
2;14;14;ìm;7;10;1
2;14;15;Ràhma;4;10;1
2;14;16;vu;7;10;1
2;14;17;da;10;10;1
2;14;18;Stàdtmuseum;4;10;1
2;14;19;vu;7;10;1
2;14;20;Stroßburri;4;10;1
2;14;21;.;15;10;1
2;15;1;Zwìscha;7;10;1
2;15;1;1969;11;10;1
2;15;2;un;9;10;1
2;15;3;1985;11;10;1
2;15;4;hàt;8;10;1
2;15;5;dr;10;10;1
2;15;6;Verwàlter;4;10;1
2;15;7;Georges;5;10;1
2;15;8;Klein;5;10;1
2;15;9;Üstellunga;5;10;1
2;15;10;ìwer;7;10;1
2;15;11;verschìedena;5;10;1
2;15;12;Thema;4;10;1
2;15;13;ufbàuia;5;10;1
2;15;14;.;15;10;1
2;16;1;Ar;12;10;1
2;16;1;hàt;8;10;1
2;16;2;d;10;10;1
2;16;3;Entwìcklung;4;10;1
2;16;4;vum;7;10;1
2;16;5;Museum;4;10;1
2;16;6;ìn;7;10;1
2;16;7;da;10;10;1
2;16;8;zwei;11;10;1
2;16;9;Gebäi;4;10;1
2;16;10;nawadràà;1;10;1
2;16;11;gfiahrt;1;10;1
2;16;12;un;9;10;1
2;16;13;nèia;1;10;1
2;16;14;Saal;4;10;1
2;16;15;ufgstellt;6;10;1
2;16;16;.;15;10;1
2;17;1;Zwei;11;10;1
2;17;1;Saal;4;10;1
2;17;2;ìm;7;10;1
2;17;3;drìtta;5;10;1
2;17;4;Stock;4;10;1
2;17;5;sìn;8;10;1
2;17;6;làng;5;10;1
2;17;7;ìm;7;10;1
2;17;8;Wark;4;10;1
2;17;9;vum;7;10;1
2;17;10;Pàschtor;4;10;1
2;17;11;un;9;10;1
2;17;12;Pädagoge;4;10;1
2;17;13;Jean-Frédéric;5;10;1
2;17;14;Oberlin;5;10;1
2;17;15;gwìdmet;6;10;1
2;17;16;gsìì;8;10;1
2;17;17;.;15;10;1
2;18;1;Wo;2;10;1
2;18;1;,;15;10;1
2;18;2;ànna;7;10;1
2;18;3;2003;11;10;1
2;18;4;,;15;10;1
2;18;5;s;4;10;1
2;18;6;Museum;4;10;1
2;18;7;Jean-Frédéric;5;10;1
2;18;8;Oberlin;5;10;1
2;18;9;z';7;10;1
2;18;10;Waldersbach;4;10;1
2;18;11;ufgmàcht;6;10;1
2;18;12;hàt;8;10;1
2;18;13;,;15;10;1
2;18;14;ìsch;8;10;1
2;18;15;dia;10;10;1
2;18;16;Sàmmlung;4;10;1
2;18;17;därt;6;10;1
2;18;18;ànakumma;5;10;1
2;18;19;.;15;10;1
2;19;1;Noh;7;10;1
2;19;1;da;10;10;1
2;19;2;Faschter;4;10;1
2;19;3;vum;7;10;1
2;19;4;100.;1;10;1
2;19;5;Geburstàg;4;10;1
2;19;6;ànna;7;10;1
2;19;7;2007;11;10;1
2;19;8;,;15;10;1
2;19;9;ìsch;8;10;1
2;19;10;s;4;10;1
2;19;11;Museum;4;10;1
2;19;12;renowiart;1;10;1
2;19;13;worra;4;10;1
2;19;14;,;15;10;1
2;19;15;fer;7;10;1
2;19;16;ìn;7;10;1
2;19;17;d;10;10;1
2;19;18;Sìcherheitsnorma;4;10;1
2;19;19;ààpàssa;5;10;1
2;19;20;.;15;10;1
2;20;1;S;4;10;1
2;20;1;Museum;4;10;1
2;20;2;hàt;8;10;1
2;20;3;àm;7;10;1
2;20;4;15.;1;10;1
2;20;5;Oktower;4;10;1
2;20;6;2008;11;10;1
2;20;7;wìder;6;10;1
2;20;8;ufgmàcht;1;10;1
2;20;9;.;15;10;1
4;1;1;Brüchsch;5;10;1
4;1;2;kenn;10;10;1
4;1;3;Angscht;4;10;1
4;1;4;ze;13;10;1
4;1;5;han;8;10;1
4;1;6;for;7;10;1
4;1;7;mich;12;10;1
4;1;8;,;15;10;1
4;1;9;papa;17;10;1
4;1;10;.;15;10;1
4;2;1;Ich;12;10;1
4;2;1;hab;8;10;1
4;2;2;eini;10;10;1
4;2;3;im;7;10;1
4;2;4;Au;4;10;1
4;2;5;,;15;10;1
4;2;6;wie;2;10;1
4;2;7;sowohl;9;10;1
4;2;8;vum;7;10;1
4;2;9;wisseschaftliche;1;10;1
4;2;10;,;15;10;1
4;2;11;als;7;10;1
4;2;12;au;17;10;1
4;2;13;vum;7;10;1
4;2;14;praktische;1;10;1
4;2;15;unn;9;10;1
4;2;16;vum;7;10;1
4;2;17;menschliche;1;10;1
4;2;18;Standpunkt;4;10;1
4;2;19;üs;7;10;1
4;2;20;mine-n-;10;10;1
4;2;21;Anforderunge;4;10;1
4;2;22;entschpricht;6;10;1
4;2;23;.;15;10;1
4;3;1;Unn;9;10;1
4;3;1;ich;12;10;1
4;3;2;hab;8;10;1
4;3;3;hytt;1;10;1
4;3;4;de-n-;10;10;1
4;3;5;Entschluss;4;10;1
4;3;6;gfasst;6;10;1
4;3;7;,;15;10;1
4;3;8;nur;2;10;1
4;3;9;die;10;10;1
4;3;10;Frau;4;10;1
4;3;11;ze;13;10;1
4;3;12;hierothe;6;10;1
4;3;13;,;15;10;1
4;3;14;wie;2;10;1
4;3;15;mir;12;10;1
4;3;16;passt;6;10;1
4;3;17;.;15;10;1
4;4;1;Bravo;5;10;1
4;4;1;,;15;10;1
4;4;2;Auguste;4;10;1
4;4;3;,;15;10;1
4;4;4;ganz;2;10;1
4;4;5;vun;7;10;1
4;4;6;minere;10;10;1
4;4;7;Meinung;4;10;1
4;4;8;!;15;10;1
4;5;1;Dini;10;10;1
4;5;1;Aprobation;4;10;1
4;5;2;brücht;6;10;1
4;5;3;'r;12;10;1
4;5;4;allewäj;2;10;1
4;5;5;!;15;10;1
4;6;1;Ich;12;10;1
4;6;1;mach;6;10;1
4;6;2;'s;12;10;1
4;6;3;également;6;10;1
4;6;4;eso;5;10;1
4;6;5;.;15;10;1
4;7;1;Bravo;5;10;1
4;7;1;!;15;10;1
4;8;1;Alls;5;10;1
4;8;1;besser;1;10;1
4;8;2;!;15;10;1
4;9;1;Eh;2;10;1
4;9;1;bien;6;10;1
4;9;2;,;15;10;1
4;9;3;ich;12;10;1
4;9;4;garantier;1;10;1
4;9;5;Ejch;4;10;1
4;9;6;,;15;10;1
4;9;7;dass;S9;10;1
4;9;8;Ihr;10;10;1
4;9;9;mine;10;10;1
4;9;10;Wille;4;10;1
4;9;11;reschpektiere;6;10;1
4;9;12;wäre;8;10;1
4;9;13;!;15;10;1
4;10;1;Du;12;10;1
4;10;1;,;15;10;1
4;10;2;Auguste;4;10;1
4;10;3;,;15;10;1
4;10;4;hierotsch;12;10;1
4;10;5;d';10;10;1
4;10;6;mademoiselle;1;10;1
4;10;7;Riemer;5;10;1
4;10;8;.;15;10;1
4;11;1;Papa;4;10;1
4;11;1;niemols;2;10;1
4;11;2;!;15;10;1
4;12;1;Unn;9;10;1
4;12;1;wenn;S9;10;1
4;12;2;du;12;10;1
4;12;3;bis;7;10;1
4;12;4;an;7;10;1
4;12;5;de;5;10;1
4;12;6;plafond;1;10;1
4;12;7;springsch;1;10;1
4;12;8;!;15;10;1
4;13;1;Fallt;6;10;1
4;13;1;m'r;12;10;1
4;13;2;nit;13;10;1
4;13;3;in;7;10;1
4;13;4;so;2;10;1
4;13;5;hoch;1;10;1
4;13;6;ze;13;10;1
4;13;7;springe;6;10;1
4;13;8;!;15;10;1
4;14;1;Geh;6;10;1
4;14;1;e;10;10;1
4;14;2;Gottsnamme;4;10;1
4;14;3;im;7;10;1
4;14;4;Deifel;5;10;1
4;14;5;zue;7;10;1
4;14;6;,;15;10;1
4;14;7;no;17;10;1
4;14;8;rennsch;17;10;1
4;14;9;au;17;10;1
4;14;10;kein;10;10;1
4;14;11;Heiliger;4;10;1
4;14;12;um;7;10;1
4;14;13;!;15;10;1
4;15;1;Awwer;9;10;1
4;15;1;,;15;10;1
4;15;2;papa;17;10;1
4;15;3;!;15;10;1
4;16;1;Toi;5;10;1
4;16;1;,;15;10;1
4;16;2;tais-toi;6;10;1
4;16;3;!;15;10;1
4;17;1;Unn;9;10;1
4;17;1;du;12;10;1
4;17;2;hierothsch;12;10;1
4;17;3;de;5;10;1
4;17;4;Baron;5;10;1
4;17;5;de;5;10;1
4;17;6;Rose;5;10;1
4;17;7;,;15;10;1
4;17;8;wie;2;10;1
4;17;9;am;7;10;1
4;17;10;Sundaa;4;10;1
4;17;11;uff;7;10;1
4;17;12;Visit;4;10;1
4;17;13;kummt;6;10;1
4;17;14;.;15;10;1
4;18;1;Niemols;5;10;1
4;18;1;,;15;10;1
4;18;2;Babbe;5;10;1
4;18;3;!;15;10;1
4;19;1;Niemols;5;10;1
4;19;1;!;15;10;1
4;20;1;So;2;10;1
4;20;1;"?";15;10;1
4;21;1;Eh;2;10;1
4;21;1;bien;6;10;1
4;21;2;,;15;10;1
4;21;3;ich;12;10;1
4;21;4;will;8;10;1
4;21;5;sehn;6;10;1
4;21;6;,;15;10;1
4;21;7;wer;12;10;1
4;21;8;Herr;4;10;1
4;21;9;im;7;10;1
4;21;10;Hüs;4;10;1
4;21;11;isch;8;10;1
4;21;12;,;15;10;1
4;21;13;ich;12;10;1
4;21;14;odder;9;10;1
4;21;15;Ihr;10;10;1
4;21;16;!;15;10;1
4;22;1;O;5;10;1
4;22;1;,;15;10;1
4;22;2;wie;2;10;1
4;22;3;bin;8;10;1
4;22;4;ich;12;10;1
4;22;5;unglüecklich;1;10;1
4;22;6;!;15;10;1
4;23;1;Charles;5;10;1
4;23;1;,;15;10;1
4;23;2;wenn;S9;10;1
4;23;3;du;12;10;1
4;23;4;wüescht;6;10;1
4;23;5;,;15;10;1
4;23;6;wie;2;10;1
4;23;7;ich;12;10;1
4;23;8;dich;12;10;1
4;23;9;gern;2;10;1
4;23;10;hab;8;10;1
4;23;11;!;15;10;1
4;24;1;Lisa;5;10;1
4;24;1;!;15;10;1
4;25;1;Charles;5;10;1
4;25;1;,;15;10;1
4;25;2;ich;12;10;1
4;25;3;hab;8;10;1
4;25;4;dich;12;10;1
4;25;5;gar;2;10;1
4;25;6;nit;13;10;1
4;25;7;erüs;1;10;1
4;25;8;höre;6;10;1
4;25;9;kumme;6;10;1
